,0,60,120,180,240,300,360,1080,1440
A,4.78906206467155,4.01836320051025,3.16447478676158,2.72632158304059,2.13086631197345,1.8589879382761,1.30269926624492,0,0.000920504206298667
B,0.00010579442995,0.233202562244365,0.448783824001822,0.525901536222731,0.435268545639069,0.325631466661621,0.165354028905519,0.0342681078700033,0.0524396199172947
C,,,,,,,,,
D,0,0.215041772652451,0.635245113973011,1.21099620189165,1.80093328507804,2.41133575075487,2.75845549045259,4.27372957874223,4.26434754332108
